,text,orientation,language,mean_confidence,used_original_text,time,scale
35,"16
Minority shareholders’ remedies
decision in Hickman v. Kent or Romney Marsh Sheep-Breeders’ Association.77
It is argued that his decision conﬂicts with earlier decisions which do not
recognise the principle which Astbury J attempted to elicit from them.
Moreover, it is said that the Hickman principle appears to ignore the
wording of what is now section 14(1) of the Companies Act 1985, which
creates a contractual obligation in respect of ‘all the provisions of the
memorandum and of the articles’. The view contended for by these com-
mentators is that an ‘outsider’, so long as he sues in his capacity as share-
holder, can compel the company not to depart from the contract with
him under the articles. This is so even if that results indirectly in the
enforcement of ‘outsider’ rights vested in third parties or in the plaintiff
shareholder.
The somewhat unclear wording of section 14 (and its predecessors,
e.g. section 16 of the 1862 Act and section 20 of the 1948 Act) long gave
rise to conﬂicting judicial interpretation. This stemmed in part from the
fact that, though the memorandum and articles ‘shall, when registered,
bind the company and the members’, this is based on a putative statutory
signing and sealing by the members and not by the company.78 Likewise,
the memorandum and articles are deemed to contain ‘covenants on the
part of each member’ (but not the company) to observe their provisions.79
Until the end of the nineteenth century the courts were divided as to the
parties to this statutory contract of association (i.e. parties in the sense
of having rights of action and liabilities thereunder). There were author-
ities both for and against there being a contract between the members
inter se,80 as well as both for and against section 14 creating a contract be-
tween the company and its members.81
As indicated above, the modern law was eventually settled that the
section 14 contract confers rights between the company and its members
and between the members inter se. However, the still conﬂicting reasoning
77 [1915] 1 Ch 881. See Gregory, ‘The Section 20 Contract’ (1981) 44 Modern Law
Review 526. This ampliﬁes the views earlier expressed by Lord Wedderburn, (1957)
Cambridge Law Journal 194 at 212–13. See further Wedderburn, (1989) 52 Modern
Law Review 401. This is a case note on Breckland Group Holdings v. London & Suffolk
Properties Ltd [1989] BCLC 100.
78 See above.
79 The explanation of this omission lies in the conveyancing background to this section. See
Gregory, ‘The Section 20 Contract’ (1981) 44 Modern Law Review 526 at 528–9. Under
the Joint Stock Companies Act 1844, each shareholder executed an indenture with a
trustee for the company. This incorporated or referred to the company’s constitution.
This requirement was dropped in the Joint Stock Companies Act 1856. The covenant
was simply deemed to exist by the statute but no covenant with the company was
expressed.
80 Compare Eley v. Positive Government Security Life Assurance Co. (1876) 1 Ex D 88 at 89
(CA), with Welton v. Saffrey [1897] AC 299 at 315 per Lord Herschell.
81 Compare Johnson v. Lyttle’s Iron Agency (1877) 5 ChD 687 at 993 with Browne v. La
Trinidad (1888) 37 ChD 1 at 12 and 15.
",,eng,,True,1648427200.112266,
36,"The rule in Foss v. Harbottle
17
in the cases (considered by Astbury J in Hickman) induced his attempt to
provide a perhaps novel reconciling principle with regard to the scope of
the contractual effect of the articles.82 It must be readily conceded that
the case law is still in a state of some confusion, and that in some situa-
tions the courts have allowed a member, suing as such, to enforce a non-
shareholder right conferred by the articles. This has been done to protect
shareholder-directors whose rights to hold ofﬁce, or to participate in man-
agement, or to exercise a veto over board decisions, or to commence liti-
gation, have been brushed aside in breach of a provision in the articles.83
However, it is a long step from this to conclude that every shareholder has
a right to have all and every one of the articles enforced by declaration or
injunction.84 To do so is to ignore not only the authorities on the Hickman
principle which, whatever its questionable provenance, has never been
overruled and has been applied by the Court of Appeal.85 It also over-
looks the rule in Foss v. Harbottle and the related question of the majority
shareholders’ right to ratify some, but not all, breaches of the articles.86
The Court of Appeal has, on more than one occasion, indicated that the
members’ contract of association cannot be used to ‘short-circuit’ the rule
in Foss v. Harbottle, especially in the case of shareholders’ actions to rem-
edy directors’ breaches of ﬁduciary duty to the company.87 This is clearly
of more signiﬁcance than the confusion of the courts in the late nineteenth
century as to the parties to the statutory contract of association.88
82 The earlier cases were inﬂuenced by grounds other than the Hickman principle: e.g. the
old view that members were not parties to the contract (Baring-Gould v. Sharpington
Combined Pick and Shovel Syndicate [1899] 2 Ch 80), or that the article in question was
directory rather than mandatory (Pritchard’s Case (1873) 8 Ch App 956 at 960), or
that the plaintiff, as a matter of procedural form, sued not as a member but in some
external capacity (e.g. as a solicitor or promoter) (Eley v. Positive Government Security Life
Assurance Co. (1876) 1 Ex D 88 (CA)). See (1981) 44 Modern Law Review 526 at 531–9.
83 E.g. Imperial Hydropathic Hotel v. Hamson (1882) 23 ChD 1; Pulbrook v. Richmond Con-
solidated Mining Co. (1878) 9 ChD 610; Quin & Axtens v. Salmon [1909] AC 442; Hayes
v. Bristol Plant Hire [1957] 1 All ER 688; and Breckland Group Holdings Ltd v. London
and Suffolk Properties Ltd [1989] BCLC 100, noted by Wedderburn, (1989) 52 Modern
Law Review 401. Attempts have been made by commentators to explain, on ‘organic’ or
constitutional grounds, when the courts will allow ‘non-shareholder rights’ in the articles
to be enforced. See Goldberg, (1972) 35 Modern Law Review 362; Bastin (1977) JBL
17; and Prentice, (1980) 1 Company Lawyer 179.
84 It is clear that (claims for arrears of dividend and the like aside) damages will not be
awarded for breach of this very special contract. This alone may indicate its special
character: a case perhaps of ibi remedium, ubi jus.
85 Beattie v. E and F Beattie Ltd [1938] Ch 708 at 713–14. See also London Sack and Bag
Co. Ltd v. Dixon [1943] 2 All ER 763.
86 See Grant v. UK Switchback Railways (1889) 40 ChD 135 (CA).
87 See Bamford v. Bamford [1970] Ch 212; and Prudential Assurance Co. Ltd v. Newman
Industries Ltd (No. 2) [1982] Ch 204. See the further discussion of these issues in
Chapter 2, p. 28 below.
88 See further R. R. Drury, ‘The Relative Nature of a Shareholders’ Right to Enforce the
Company Contract’ (1986) Cambridge Law Journal 219. This is an interesting attempt
",,eng,,True,1648427200.132458,
37,"18
Minority shareholders’ remedies
Steyn L J’s observations in Bratton Seymour Service Co. Ltd v. Oxbo-
rough89 would appear to conclude the debate on ‘outsiders rights’ as far
as the courts are concerned:
It is, however, a statutory contract of a special nature with its own distinctive
features. It derives its binding force not from a bargain struck between the parties
but from the terms of the statute. It is binding only in so far as it affects the
rights and obligations between the company and the members acting in their
capacity as members. If it contains provisions conferring rights and obligations
on outsiders, then these provisions do not bite as part of the contract between
the company and the members, even if the outsider is co-incidentally a member.
Although Steyn L J does not refer to the Foss v. Harbottle rule, his obser-
vations are entirely consistent with that rule. Mere breaches of the articles
which do not amount to an infringement of an individual membership
right (such as the right to vote) are ratiﬁable and are therefore not
actionable by a minority shareholder. Likewise there can be no contrac-
tual right for shareholders to enforce directors’ duties as an incident of
the contract of membership.90
In reviewing the existing law in its Consultation Paper on shareholder
remedies, the Law Commission takes the same view that case law does not
support a generalised right of action based on the section 14 membership
contract.91 It then considers the possibility of reforming section 14 ‘by
clariﬁcation of the types of situation that may fall within the section’.92
The Commission toyed with the suggestion that a reformed section 14
should include a list of personal shareholder rights enforceable under
the section. ‘The reformed section might provide a non-exhaustive list
of rights which the courts have to date allowed shareholders to enforce
by personal action under the section. The statute could indicate that the
fact that these rights can be enforced by personal action does not mean
that there are no others that can be enforced by the same means.’ Scope
is thus left for judicial initiative.
In the event, the Consultation Paper ‘provisionally recommended
against this idea’. The Law Commission points to the problem that not
every breach of the articles could be made actionable and the difﬁculty of
to reconcile the cases on the basis that the courts weigh various factors in the balance
in deciding whether to enforce the shareholders’ ‘relative right’. See further at p. 20
below.
89 [1992] BCLC 693 at 698.
90 See Prudential Assurance Co. Ltd v. Newman Industries Ltd (No. 2) [1982] Ch 204 at
210–21. Compare Bamford v. Bamford [1968] 3 WLR 317 (Plowman J at ﬁrst instance).
See Wedderburn, (1968) 31 Modern Law Review 688 at 691–2.
91 Consultation Paper, paras. 2.6–2.28.
92 Ibid., paras. 20.2–20.4.
",,eng,,True,1648427200.143557,
38,"The rule in Foss v. Harbottle
19
deciding where to draw the line. In its Report on shareholder remedies,93
the Law Commission reaches the same conclusion with the support of
its consultees. This is clearly consistent with a policy against undertak-
ing the difﬁcult and delicate task of attempting to reform the rule in
Foss v. Harbottle as a whole. The Law Commission decided at an early
stage that only the derivative action was appropriate grist for its reforming
mill. This limitation was self-imposed since the terms of its remit from
the Lord Chancellor and the President of the Board of Trade were ex-
pressed in wider terms so as to include ‘the rule in Foss v. Harbottle and its
exceptions’.94 This policy decision leaves the mysteries and obscurities
that surround both the membership contract, and the precise scope of
the personal actions available to shareholders, in their existing state of
untidy confusion.95
A recent consultation paper from the Company Law Review Steering
Group96 suggests reversing the Law Commission’s approach to share-
holders’ individual rights under the company’s constitution. Instead of
leaving shareholders’ individual rights unreformed, together with the un-
certain implications of the section 14 contract of association, a more rad-
ical solution is proposed. The company’s constitution will have a purely
statutory status rather than the putatively contractual basis, as now. Share-
holders’ individual rights will take the form of ‘personal rights under the
constitution’.97 The proposed legislation will expressly set out the extent
to which it gives rise to obligations binding on the company and enforce-
able by the company’s members. These personal rights will be unaffected
by ratiﬁcation. The legislation would also provide for remedies (including
damages) available for enforcement of these rights. Such rights would be
enforceable by the company and by members in their capacity as mem-
bers as such and as outsiders. Outsiders (including directors) would not
have rights under the constitution.
The further implications of these proposals, which are still subject to
consultation, will be explored in the next chapter.98 If implemented, these
proposals would appear to put the whole question of minority share-
holders’ actions on a statutory footing. The Foss v. Harbottle rule in its
traditional form would disappear.
93 Law Commission, Shareholder Remedies (Law Commission Report No. 246, Cm 3769,
Stationery Ofﬁce, 1997), paras. 7.2–7.11.
94 Ibid., para. 1.1. See likewise the Consultation Paper, para. 1.2.
95 See further Chapter 2 below.
96 See DTI Company Law Review Steering Group, Modern Company Law for a Competitive
Economy: Developing the Framework (DTI, URN 00/656, March 2000), paras. 4.87–
4.99.
97 See ibid., para. 4.99.
98 See Chapter 2, p. 55 below.
",,eng,,True,1648427200.153945,
39,"20
Minority shareholders’ remedies
Theorising Foss v. Harbottle
Robert Drury’s well-known article on the members’ contract99 embodies
a rare attempt to provide a theoretical underpinning to the rule in Foss
v. Harbottle. It is constructed upon two interrelated bases. The ﬁrst is an
attempt to reconcile the case law on the membership contract (including
the problem of outsider rights) with the body of case law on the Foss v.
Harbottle rule. The second is to draw upon the research work undertaken
in America100 and the UK101 on relational contracts. This has demon-
strated the signiﬁcance of the distinction between two types of commercial
contract – the short-term contract of economic exchange (e.g. in goods
or services) as opposed to the long-term ‘relational contract’. Where the
parties are in such a long-term contract (or series of renewable contracts)
the evidence from this research is that both parties try to ﬁnd other means
than litigation to resolve any disputes about performance that may arise.
This may involve ‘contractual planning’ (e.g. provision of arbitration or
liquidated damages clauses) or may employ non-contractual solutions
such as withholding performance or payment. The ongoing relationship
is regarded as more important than resorting to litigation which is all too
likely ﬁnally to disrupt the relationship.
Drury transposes this experience to the corporate setting. He argues
that the relationship between the company and its shareholders may be
characterised as just such a long-term contractual relationship. The Foss
v. Harbottle rule can thus be given a theoretical framework. The courts
have sought, it is contended, to provide a balance between the rights of
individual shareholders under the terms of the company’s constitution
and the rights of other shareholders (especially those constituting a
majority) who may well have conﬂicting rights. This, of course, includes
the right of a three-quarters majority to alter the constitution. The juris-
diction of the majority within the ‘internal forum’ of the company must, as
the courts have long held, be respected. The company’s internal dispute-
resolution machinery must be supported. Thus litigation should only be
permitted where it involves matters which cannot in law be ratiﬁed by
a general meeting of shareholders or where the majority have indicated
they support the minority’s grievances.
In broad outline this furnishes a persuasive theoretical framework to il-
luminate the purposes and policy behind the rule. Clearly, an unrestricted
99 R. R. Drury, ‘The Relative Nature of a Shareholders’ Right to Enforce the Company
Contract’ (1986) Cambridge Law Journal 219.
100 S. Macaulay, ‘Non-Contractual Relations in Business: A Preliminary Study’ (1963) 28
American Sociological Review 55.
101 Beale and Dugdale, ‘Contracts Between Businessmen: Planning and the Use of Con-
tractual Remedies’ (1975) 2 British Journal of Law and Society 45.
",,eng,,True,1648427200.164856,
40,"The rule in Foss v. Harbottle
21
right to litigate for every breach of the articles, or other procedural irreg-
ularities in the conduct of meetings, would disrupt the orderly conduct
of the company’s affairs. It would undermine the long-term relationships
between shareholders because of what Drury and others describe as the
‘polarising effect’ of litigation. Thus in general where corporate litigation
is contemplated there must be majority support, or at any rate the en-
dorsement of the board of directors acting in the name of the company
as a whole.
Difﬁculties with this theory
The main difﬁculty with this theory is that it imbues the detailed case law
under the Foss v. Harbottle rubric with a coherence and rationality which in
many respects it lacks. Professor Sealy,102 as has already been noted, has
amply demonstrated that many individual cases applying the rule have an
‘off-hand’ character which cannot be reconciled with genuine corporate
principles based on carefully thought out policies. In the next chapter,
the shortcomings in the existing law will be examined in detail. Here it is
sufﬁcient to summarise the main areas where difﬁculties appear to exist,
or the law lacks precision and clarity:
1. The duty of a majority of shareholders to act bona ﬁde in the interests
of the company in exercising the statutory power to alter the articles
of association.
2. The concept of ‘class rights’ and what counts as an ‘infringement’ of
class rights (such rights attract additional statutory protection).
3. Where the line is to be drawn between shareholders’ individual rights
and mere internal irregularities.
4. The distinction between a ‘mere breach’ of the articles and an informal
departure from their terms.
Implicit in the last two headings, as well as the cause of other difﬁculties,
is the whole question of the power of the majority to ratify wrongful or
irregular conduct. Thus it is not always clear precisely where the line is
drawn between what is ‘ratiﬁable’ as opposed to ‘non-ratiﬁable’. Even
where this line is clear, the policy behind the distinction may be dubious.
Why is it that a breach of a director’s duty of care and skill is ratiﬁable?
Corporate law scholars, it will be seen, continue to argue about the line
to be drawn between the ‘no conﬂict’ cases and those where equitable
fraud (or breach of trust) is found. The most debatable issue of all is
102 See pp. 7–8 above.
",,eng,,True,1648427200.174326,
41,"22
Minority shareholders’ remedies
that it is ‘ratiﬁability’ not actual ratiﬁcation by the majority that will bar
a minority action.
This latter point hardly squares with the theory of ‘relative rights’ of
minority shareholders. These rights, it is contended,103 are subject to
the rights of every other shareholder to condone or ratify breaches of
internal managerial procedures: ‘adjudication between these conﬂicting
rights is then best accomplished by reference to the machinery provided
by company law, namely, by taking into account the wishes of the
majority to see which they support. Such an approach would facilitate
(but not guarantee) the resolution of the dispute without recourse to
harmful litigation.’
Even where a shareholders’ meeting is seized of the matter, its prophy-
lactic function is open to serious question. Few company meetings are
conducted in the form of a meeting of a nineteenth-century benevolent
association or a New England town meeting. In reality, company meet-
ings are as widely varied as companies themselves. The meetings of listed
public companies are vastly different in their social reality and psycho-
dynamics from those of even the most substantial private companies. In
the case of small corporate partnerships, meetings may be entirely dis-
pensed with and replaced with a ‘written resolution’ procedure. In truth,
the judicially created norms, stemming from ‘majority rule’ and the power
to ratify, are heavily imbued with legal formalism. They exist to enable the
court to open or close the gate to minority shareholders. The real equiv-
alents to ‘contractual planning’ in true ‘relational contracts’ are to be
found in provisions in the articles adopted by those who have formed the
company or at a later stage. Obvious examples are ‘pre-emption rights’ in
the articles allowing minority shareholders to require that their shares be
bought by the majority. Likewise there is the provision in the articles for
arbitration of disputes and for the company’s auditor to value the shares
of dissenting shareholders.104
The use of statutory remedies to ‘bypass’
the Foss v. Harbottle rule
Since the Companies Act 1948, there has been a statutory remedy to en-
able minority shareholders to seek relief by petition to the court. Since the
Companies Act 1980 recast this remedy on the basis of ‘unfair prejudice’,
the courts have greatly expanded the availability of this form of redress.105
It is a commonplace observation of company law textbooks that minority
103 See R. R. Drury, ‘The Relative Nature of a Shareholders’ Right to Enforce the Company
Contract’ (1986) Cambridge Law Journal 219 at 238–9.
104 See Consultation Paper, paras. 19.12–19.16.
105 See Chapters 4 and 5 below.
",,eng,,True,1648427200.184793,
42,"The rule in Foss v. Harbottle
23
shareholders tend today to seek relief by means of a section 459 petition
for unfair prejudice rather than by common law actions under the ‘excep-
tions’ to Foss v. Harbottle. This is particularly the case where the nature
of a minority shareholder’s grievance does not fall squarely within one of
the established grounds for giving relief under those exceptions.106
The use of derivative actions to redress wrongs to the company has
already been shown to cause particular problems. To a limited extent,
the remedies provided under section 461 (notably the power to litigate on
behalf of the company) may provide a substitute for a derivative action at
common law.107 (This, of course, assumes that the petition has already
persuaded the court that the ‘unfair prejudice’ test in section 459 has
been met.) It remains true, however, that the unfair prejudice remedy
is overwhelmingly used to remedy the personal grievances of minority
shareholders, and the form of relief sought under section 461 is a ‘buy-
out’ of the minority’s shares by the majority. In Chapter 3, it will be
seen that the Law Commission, in its report on shareholder remedies,
has recognised the severe limitation both of the common law derivative
action and of the section 459 procedure as a possible substitute. The
Commission seeks to meet the need for an effective replacement of the
common law derivative action by a new statutory derivative action based
on Commonwealth legal models.
None of this speaks well of the existing law on shareholders’ actions
at common law. It is perhaps not too much to say that the common law
procedures may well be left to wither on the vine while the statutory
remedies ﬂourish. Certainly, the obscurity and complexity of the Foss v.
Harbottle rule cannot be described as a model of judicial policy-making.
106 See the problem areas listed above and the discussion of shareholders’ action by excep-
tion to the rule in Chapter 2 below.
107 See Chapter 5 below.
",,eng,,True,1648427200.191794,
43,"2
Shareholder actions by exception
to the rule
Direct and derivative actions
The type of shareholders’ remedy ﬁrst explored in this chapter is the
derivative action. This will be examined both in respect of the substan-
tive law grounds on which such an action may be based and, later, of its
procedural character. The scope of the common law derivative action1 is
deﬁned by the nature of the remedy which is sought. A derivative action
is concerned with recovering damages, property or funds which belong
to the company for wrongs done to it. In most cases, this involves a seri-
ous breach of directors’ duties, but the derivative form of action is only
appropriate where recovery for the company will result from a successful
judgment. Where the remedy sought is an injunction or declaration to
prevent an abuse of power by directors, the action is not properly classi-
ﬁed as derivative. This distinction has been amply clariﬁed in the case of
actions based on ultra vires activities. Where the plaintiff shareholder seeks
only to restrain a proposed ultra vires transaction, the action will not take
the derivative form. In contrast, where the plaintiff seeks to ‘unscramble’
an existing ultra vires transaction, the recovery of property (and possibly
damage for breach of duty by directors) necessitates that the proceeding
takes the derivative form.2
Extensive attention is given in this chapter to the problems posed by the
derivative action. The Court of Appeal’s decision in Prudential Assurance
Co. Ltd v. Newman Industries Ltd (No. 2)3 was widely viewed as heralding
the ‘death knell’ of the derivative action so far as public companies were
concerned. It will be contended, however, that when more recent proce-
dural reforms are taken into account this dismissive view of the derivative
action is far from being justiﬁed. It is still quite regularly employed in the
case of private companies.
1 As to the scope of the proposed statutory derivative action, see Chapter 3, p. 62 below.
2 See Russell v. Wakeﬁeld Waterworks (1875) LR 20 Eq 474; and Taylor v. NUM [1985]
BCLC 237. Under the current DTI programme of reform, what remains of ultra vires
will disappear. These cases still illustrate the procedural distinction.
3 [1987] Ch 204.
24
",,eng,,True,1648427200.20051,
44,"Shareholder actions by exception to the rule
25
An extended overview of the American derivative action is given to
put the English procedure in a comparative context.4 The abuse of the
American derivative action by means of ‘strike suits’ is sometimes pointed
out as a warning against any relaxation in the English concept of ‘fraud
on a minority’ in providing a ‘narrow gateway’ to such actions here.5 It
will, however, be seen that the more restrictive approach in contemporary
American law is still more amenable to derivative suits than is English law.
Some attention will be given to the French and German law approach to
derivative action. This is based on a threshold percentage shareholding
by the minority. In the case of public listed companies, this still imposes
a signiﬁcant hurdle. It has certainly not encouraged abusive litigation by
minority shareholders.
The last part of this chapter deals with what may best be collectively
described as ‘direct’ shareholder actions. Essentially, the plaintiff minor-
ity shareholder, or a group of such, seeks personal redress against the
company for what amounts to a breach of the constitution or an infringe-
ment of shareholders’ individual rights (or class rights).6 The common
justiﬁcation for such proceedings as being ‘beyond’ the Foss v. Harbottle
rule is that the misconduct alleged is not capable of ratiﬁcation by a sim-
ple majority of shareholders. It will be seen that such actions may, in the
appropriate circumstances, be brought either in the form of an individ-
ual shareholder action or in the representative form on behalf of other
shareholders similarly affected.
The derivative action
The fraud on a minority ‘exception’
The two linked elements in the concept of fraud on a minority were
established in a leading Privy Council decision at the beginning of the
last century.7 In a passage in his judgment, which has been frequently
quoted and was later adopted by the Privy Council in another case,8
Lord Davey maintains that an exception would be made to the principle
that the company is a proper plaintiff where ‘the persons against whom
relief is sought themselves hold and control the majority of shares in the
4 The Commonwealth legislative developments are considered in Chapter 3 below.
5 This concern may even have inﬂuenced the Law Commission in framing its proposals
for a new statutory derivative action. See Chapter 3 below.
6 The minority shareholders’ right to petition for ‘unfair prejudice’ is dealt with separately
in Chapters 4 and 5 below.
7 See Burland v. Earle [1902] AC 83 at 93.
8 Dominion Cotton Mills v. Amyot [1912] AC 546 (PC); see also Cook v. Deeks [1916] 1
AC 554 (PC); and Foster v. Foster [1918] 1 Ch 532 at 547.
",,eng,,True,1648427200.210124,
45,"26
Minority shareholders’ remedies
company and will not permit an action to be brought in the name of
the company’. This has come to be known as the element of ‘wrongdoer
control’ and will be examined further below.9
Fraudulent character of alleged breaches
The second element concerns the kind of wrongful conduct by directors
for which the minority may maintain a derivative action. Such actions
are conﬁned to situations ‘in which the acts complained of are of a fraud-
ulent character or are beyond the powers of the company. A familiar
example is where the majority are endeavouring directly or indirectly to
appropriate to themselves money or property, or advantages which be-
long to the company, or in which the other shareholders are entitled to
participate.’10 Later cases established that misappropriation of corporate
property extends to property (or contracts) which ‘belong in equity’ to
the company.11 In such cases, the directors are accountable for a non-
ratiﬁable breach of trust and not merely for a breach of their ﬁduciary
duties.
Some academic commentators have found difﬁculty in distinguishing
between ‘breach of trust’ or a ‘misappropriation of corporate assets’ and
a mere breach of ﬁduciary duties where this involves an infringement
merely of the ‘no-conﬂict rule’.12 Such commentators ﬁnd difﬁculty in
distinguishing between the reasoning in the classic ‘secret proﬁts’ House
of Lords decision in Regal (Hastings) v. Gulliver13 and that of the Privy
Council in Cook v. Deeks.14 Nevertheless, as these commentators admit,
this distinction has to be accepted as critical to the issue of which types of
breach of duty amount to ‘equitable fraud’ and are therefore incapable
of ratiﬁcation. The distinction between ‘ratiﬁable’ and ‘non-ratiﬁable’
breaches of directors’ duties has, of course, signiﬁcance not only for
minority shareholder actions but also for corporate actions (i.e. brought
by the company itself ).15
Essentially, the courts, as a matter of conscience and public policy,
have had to ‘ring fence’ directorial misbehaviour which goes beyond cer-
tain ethical limits. The shareholders’ power to ratify ‘mere’ breaches of
ﬁduciary duty (including the duty of care and skill) has never been allowed
9 See p. 27 below.
10 [1912] AC 83 at 93.
11 Cook v. Deeks [1916] 1 AC 554 (PC).
12 See P. L. Davies (ed.), Gower’s Principles of Modern Company Law (6th ed., London,
Sweet & Maxwell, 1997), p. 467, and Farrar’s Company Law (3rd ed., Butterworths,
1991), p. 421.
13 [1967] 2 AC 134n, [1942] 1 All ER 378 (HL).
14 [1916] AC 554 (PC).
15 See Industrial Development Consultants v. Cooley [1972] 1 WLR 443; and Island Export
Finance Ltd v. Umunna [1986] BCLC 46.
",,eng,,True,1648427200.220762,
46,"Shareholder actions by exception to the rule
27
to extend further than incidental secret proﬁt so as to absolve gains made
at the expense of the company.16 In Daniels v. Daniels,17 Templeman J, in
reviewing the earlier authorities, stated the principle which he ‘gleaned’
from the earlier case law: a minority shareholder who has no other remedy
may sue where directors use their powers, intentionally or unintention-
ally, fraudulently or negligently, in a manner which beneﬁts themselves
at the expense of the company.18
Wrongdoer control
The key question about the need to establish ‘wrongdoer control’ is how
this element of ‘fraud on a minority’ as a ground for a derivative action
can be established to the court’s satisfaction in the case of public listed
companies. In such companies, widely dispersed shareholdings make
strict de jure control of a majority of shares by the wrongdoing directors
and their associates very unlikely. In such a situation, the strict test of
de jure control demanded in Pavlides v. Jensen19 can hardly ever be met.
This requires the wrongdoers to own (directly or by nominees) at least
51 per cent of the voting shares. Earlier cases took a more realistic and
less demanding approach to wrongdoer control. This was linked with
more ﬂexible formulation if the exceptions to shareholders’ action by
exception to the Foss v. Harbottle rule. This was originally encapsulated
by Jessel MR in Russell v. Wakeﬁeld Waterworks20 in the observation that
the Foss v. Harbottle rule ‘is not a universal rule; that is, it is a rule subject
to exceptions, and the exceptions depend very much on the necessity of
the case; that is the necessity of the court doing justice’.
In his ﬁrst instance judgment in Prudential Assurance Co. Ltd v. Newman
Industries Ltd (No. 2),21 Vinelott J developed this ﬂexible approach to de
facto control by the alleged wrongdoing directors. The court found that
there was no real possibility that the question whether the company should
commence proceedings would ever be put to the shareholders in a way
that would enable them to exercise a proper judgment as to whether it was
in the company’s interest that litigation should be commenced. Unless the
minority could be allowed to sue on the company’s behalf, the interests of
justice would be defeated, in that an action which ought to be pursued on
behalf of the company could not be pursued. On this view, ‘wrongdoer
16 See further Boyle, ‘Attorney-General v. Reid: The Company Law Implications’ (1995)
16 Company Lawyer 131–2.
17 [1978] Ch 406.
18 Ibid. at 414.
19 [1956] Ch 565.
20 (1875) LR 20 Eq 474 at 480. Applied in Heyting v. Dupont [1964] 2 WLR 843 (CA).
See also Hodgson v. NALGO [1972] 1 WLR 130 at 140. This ‘ﬁfth exception’ or ‘fall
back’ position is discussed at p. 31 below.
21 [1980] 2 All ER 841 at 871–7.
",,eng,,True,1648427200.231135,
47,"28
Minority shareholders’ remedies
control’ comprehends de facto control of the company (as well as de jure
control of the kind required in Pavlides v. Jensen).22
Perhaps unfortunately, the Court of Appeal23 would have none of this.
First of all, the Court (on appeal from Vinelott J) repudiated the whole
‘justice of the case’ principle as a ground for departing from the rule
in Foss v. Harbottle, and therefore as the theoretical basis employed by
Vinelott J. The court was fully aware of the procedural difﬁculties caused
by de facto control of public companies,24 but remained unconvinced that
Vinelott J’s test of ‘de facto control’ was a practical test, particularly as it
involved a full dress trial before that test is applied.
Instead, the Court of Appeal suggested that ‘it may well be right’ for a
judge trying the preliminary issue to grant a sufﬁcient adjournment to en-
able a meeting of shareholders to be convened by the board. This enables
the judge to reach a conclusion (as to wrongdoer control) in the light
of the conduct of and proceedings at the meeting. Where the company
has an independent board possessed of adequate information, then the
board is entitled to make a commercial assessment of the advantage to the
company in taking civil proceedings (whether that assessment be sound
or unsound). Where a shareholders’ meeting is summoned, it seems that
its function is not to ratify or approve an exercise of power by a director.
Instead, the meeting’s function, in the event they do not adopt the pro-
ceedings initiated by the minority, is to help clarify the judge’s mind as
to whether or not wrongdoer control exists. This ignores the difﬁculty
of determining the motivation and conﬂicting interests of various share-
holders at a company meeting. For example, in the Prudential case itself,
both an ‘independent’ board and a ‘controlled’ meeting of shareholders
were successfully misled by the defendants.
In a case involving a substantial private company, Smith v. Croft
(No. 2),25 Knox J introduced an innovative method of determining whe-
ther wrongdoer control existed. If the defendant was able to point to
an ‘appropriate independent organ’ of the company that had decided
that it was not in the commercial interest of the company to pursue the
action, it could not proceed. In Smith v. Croft, a majority of shareholders
within the minority was allowed to decide. The court held that such
an independent majority within the minority must reach its conclusions
on grounds genuinely thought to advance the company’s interests. Its
decision is then treated as that of a ‘corporate independent organ’ which
22 [1956] Ch 565.
23 [1982] Ch 204.
24 The Court of Appeal observed that the term ‘control’ embraces a broad spectrum
extending from an overall majority of votes at one end, to a majority of votes at the
other end made up of those likely to be cast by the delinquent himself, plus those voting
with him as a result of inﬂuence and apathy.
25 [1988] Ch 114.
",,eng,,True,1648427200.248889,
