pdf_path,page_no,success,processing_time,error,timestamp
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,3,True,0.47,,2025-10-08T17:48:11.889386
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,4,True,0.37,,2025-10-08T17:48:12.259602
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,5,True,0.47,,2025-10-08T17:48:12.733687
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,6,True,0.49,,2025-10-08T17:48:13.227306
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,7,True,0.51,,2025-10-08T17:48:13.742685
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,8,True,0.46,,2025-10-08T17:48:14.203621
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,9,True,0.48,,2025-10-08T17:48:14.687003
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,10,True,0.46,,2025-10-08T17:48:15.144630
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,11,True,0.38,,2025-10-08T17:48:15.525485
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,12,True,0.49,,2025-10-08T17:48:16.015376
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,13,True,0.34,,2025-10-08T17:48:16.355229
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,14,True,0.47,,2025-10-08T17:48:16.830743
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,15,True,0.38,,2025-10-08T17:48:17.211148
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,16,True,0.35,,2025-10-08T17:48:17.561966
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,17,True,6.76,,2025-10-08T17:48:24.318638
data\drive\Secondary Sources\27_arastirma_3-libre.pdf,18,True,7.00,,2025-10-08T17:48:31.315383
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,1,True,7.92,,2025-10-08T17:48:39.240683
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,2,True,0.37,,2025-10-08T17:48:39.610098
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,3,True,0.43,,2025-10-08T17:48:40.037270
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,4,True,0.37,,2025-10-08T17:48:40.404213
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,5,True,0.35,,2025-10-08T17:48:40.756134
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,6,True,0.37,,2025-10-08T17:48:41.122760
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,7,True,0.47,,2025-10-08T17:48:41.591522
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,8,True,0.44,,2025-10-08T17:48:42.036036
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,9,True,0.40,,2025-10-08T17:48:42.439383
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,10,True,0.36,,2025-10-08T17:48:42.801641
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,11,True,0.37,,2025-10-08T17:48:43.175158
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,12,True,0.37,,2025-10-08T17:48:43.547209
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,13,True,0.03,,2025-10-08T17:48:43.577783
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,14,True,0.03,,2025-10-08T17:48:43.606689
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,15,True,0.02,,2025-10-08T17:48:43.630181
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,16,True,0.02,,2025-10-08T17:48:43.653639
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,17,True,0.02,,2025-10-08T17:48:43.675906
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,18,True,0.02,,2025-10-08T17:48:43.695504
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,19,True,0.03,,2025-10-08T17:48:43.727368
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,20,True,0.26,,2025-10-08T17:48:43.990395
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,21,True,0.02,,2025-10-08T17:48:44.014963
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,22,True,0.37,,2025-10-08T17:48:44.386379
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,23,True,0.34,,2025-10-08T17:48:44.732370
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,24,True,0.35,,2025-10-08T17:48:45.086923
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,25,True,0.02,,2025-10-08T17:48:45.109678
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,1,True,7.24,,2025-10-08T17:48:52.348589
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,2,True,0.37,,2025-10-08T17:48:52.724019
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,3,True,0.44,,2025-10-08T17:48:53.165708
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,4,True,0.36,,2025-10-08T17:48:53.527754
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,5,True,0.38,,2025-10-08T17:48:53.905660
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,6,True,0.39,,2025-10-08T17:48:54.299299
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,7,True,0.41,,2025-10-08T17:48:54.706631
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,8,True,0.40,,2025-10-08T17:48:55.110784
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,9,True,0.32,,2025-10-08T17:48:55.435124
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,10,True,0.33,,2025-10-08T17:48:55.761620
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,11,True,0.35,,2025-10-08T17:48:56.110794
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,12,True,0.35,,2025-10-08T17:48:56.460807
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,13,True,0.03,,2025-10-08T17:48:56.492819
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,14,True,0.03,,2025-10-08T17:48:56.524494
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,15,True,0.03,,2025-10-08T17:48:56.550611
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,16,True,0.02,,2025-10-08T17:48:56.575337
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,17,True,0.02,,2025-10-08T17:48:56.600718
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,18,True,0.01,,2025-10-08T17:48:56.616218
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,19,True,0.02,,2025-10-08T17:48:56.636488
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,20,True,0.26,,2025-10-08T17:48:56.900837
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,21,True,0.03,,2025-10-08T17:48:56.929941
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,22,True,0.33,,2025-10-08T17:48:57.261332
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,23,True,0.34,,2025-10-08T17:48:57.605455
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,24,True,0.34,,2025-10-08T17:48:57.945716
data\drive\Secondary Sources\28_arastirma_3-libre.pdf,25,True,0.02,,2025-10-08T17:48:57.969480
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",1,True,8.71,,2025-10-08T17:49:06.679857
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",2,True,8.39,,2025-10-08T17:49:15.069706
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",3,True,7.75,,2025-10-08T17:49:22.825006
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",4,True,1.42,,2025-10-08T17:49:24.245708
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",5,True,6.64,,2025-10-08T17:49:30.884183
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",6,True,7.71,,2025-10-08T17:49:38.593801
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",7,True,1.69,,2025-10-08T17:49:40.282827
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",8,True,0.51,,2025-10-08T17:49:40.794032
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",9,True,0.88,,2025-10-08T17:49:41.679485
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",10,True,0.75,,2025-10-08T17:49:42.429872
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",11,True,0.85,,2025-10-08T17:49:43.281215
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",12,True,0.69,,2025-10-08T17:49:43.977123
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",13,True,0.77,,2025-10-08T17:49:44.753166
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",14,True,0.84,,2025-10-08T17:49:45.595234
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",15,True,0.88,,2025-10-08T17:49:46.475922
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",16,True,0.88,,2025-10-08T17:49:47.360620
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",17,True,0.91,,2025-10-08T17:49:48.268242
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",18,True,0.89,,2025-10-08T17:49:49.155671
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",19,True,0.92,,2025-10-08T17:49:50.077299
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",20,True,0.90,,2025-10-08T17:49:50.976162
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",21,True,0.90,,2025-10-08T17:49:51.878019
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",22,True,0.91,,2025-10-08T17:49:52.786479
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",23,True,0.79,,2025-10-08T17:49:53.581154
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",24,True,0.85,,2025-10-08T17:49:54.427693
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",25,True,0.86,,2025-10-08T17:49:55.290650
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",26,True,0.75,,2025-10-08T17:49:56.042322
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",27,True,0.99,,2025-10-08T17:49:57.031280
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",28,True,7.07,,2025-10-08T17:50:04.100137
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",29,True,8.70,,2025-10-08T17:50:12.802279
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",30,True,8.07,,2025-10-08T17:50:20.876164
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",31,True,1.78,,2025-10-08T17:50:22.661027
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",32,True,6.81,,2025-10-08T17:50:29.476594
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",33,True,1.53,,2025-10-08T17:50:31.006082
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",34,True,6.82,,2025-10-08T17:50:37.826752
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",35,True,1.65,,2025-10-08T17:50:39.476675
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",36,True,6.98,,2025-10-08T17:50:46.454003
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",37,True,8.66,,2025-10-08T17:50:55.119605
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",38,True,7.79,,2025-10-08T17:51:02.906439
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",39,True,8.56,,2025-10-08T17:51:11.465106
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",40,True,8.04,,2025-10-08T17:51:19.502708
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",41,True,2.05,,2025-10-08T17:51:21.554453
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",42,True,6.97,,2025-10-08T17:51:28.523299
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",43,True,9.28,,2025-10-08T17:51:37.804356
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",44,True,7.77,,2025-10-08T17:51:45.574553
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",45,True,1.83,,2025-10-08T17:51:47.403368
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",46,True,7.09,,2025-10-08T17:51:54.491211
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",47,True,1.72,,2025-10-08T17:51:56.208436
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",48,True,6.89,,2025-10-08T17:52:03.100383
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",49,True,1.70,,2025-10-08T17:52:04.800852
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",50,True,6.94,,2025-10-08T17:52:11.741033
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",51,True,1.68,,2025-10-08T17:52:13.420426
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",52,True,6.95,,2025-10-08T17:52:20.376423
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",53,True,1.62,,2025-10-08T17:52:21.994676
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",54,True,6.76,,2025-10-08T17:52:28.759094
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",55,True,1.70,,2025-10-08T17:52:30.457250
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",56,True,6.79,,2025-10-08T17:52:37.251806
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",57,True,1.73,,2025-10-08T17:52:38.985427
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",58,True,0.90,,2025-10-08T17:52:39.890911
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",59,True,0.90,,2025-10-08T17:52:40.796297
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",60,True,0.88,,2025-10-08T17:52:41.675341
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",61,True,0.79,,2025-10-08T17:52:42.467595
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",62,True,0.72,,2025-10-08T17:52:43.190961
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",63,True,0.91,,2025-10-08T17:52:44.104156
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",64,True,0.96,,2025-10-08T17:52:45.067537
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",65,True,0.88,,2025-10-08T17:52:45.952331
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",66,True,6.75,,2025-10-08T17:52:52.702117
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",67,True,1.88,,2025-10-08T17:52:54.580061
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",68,True,0.80,,2025-10-08T17:52:55.382220
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",69,True,0.87,,2025-10-08T17:52:56.253467
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",70,True,0.85,,2025-10-08T17:52:57.100028
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",71,True,0.95,,2025-10-08T17:52:58.047984
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",72,True,0.94,,2025-10-08T17:52:58.993359
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",73,True,0.87,,2025-10-08T17:52:59.866485
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",74,True,0.73,,2025-10-08T17:53:00.592636
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",75,True,0.67,,2025-10-08T17:53:01.268576
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",76,True,0.80,,2025-10-08T17:53:02.065746
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",77,True,0.74,,2025-10-08T17:53:02.803912
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",78,True,0.79,,2025-10-08T17:53:03.590529
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",79,True,0.81,,2025-10-08T17:53:04.396912
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",80,True,0.82,,2025-10-08T17:53:05.219152
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",81,True,0.79,,2025-10-08T17:53:06.009132
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",82,True,0.86,,2025-10-08T17:53:06.874242
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",83,True,0.96,,2025-10-08T17:53:07.840049
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",84,True,0.99,,2025-10-08T17:53:08.835713
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",85,True,0.90,,2025-10-08T17:53:09.735411
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",86,True,0.92,,2025-10-08T17:53:10.655459
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",87,True,0.95,,2025-10-08T17:53:11.603215
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",88,True,0.85,,2025-10-08T17:53:12.459614
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",89,True,0.89,,2025-10-08T17:53:13.355459
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",90,True,0.84,,2025-10-08T17:53:14.195845
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",91,True,0.92,,2025-10-08T17:53:15.121360
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",92,True,0.80,,2025-10-08T17:53:15.922238
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",93,True,0.82,,2025-10-08T17:53:16.743585
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",94,True,0.87,,2025-10-08T17:53:17.615498
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",95,True,0.81,,2025-10-08T17:53:18.422547
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",96,True,0.83,,2025-10-08T17:53:19.252239
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",97,True,0.81,,2025-10-08T17:53:20.065326
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",98,True,0.84,,2025-10-08T17:53:20.906341
