page_id,page_text,conf_mean,lines_count,warnings,language,correction_stats,reading_order_stats
page_086,"70 ANKARA KULTEPE TABLETLERI II linde kaydederek ""roll"" ile karilamtir. Metnimizde ise iki yerde (st. 8,13) geçen kelime kanaatimizce serdettiimiz mânälar için-den AHw s. 927a'da qulqullu(m) teläffuzuyla kaydedilen ""ticari mal"" kariliina uygun dü-mektedir. No. 36, Uzubiskum'un mektubu Kt n/k 562; 165-562-64;4,1x4,3x1,6 cm.; devetüyü renkli tablet. Uzubikum'un Usur-a-star'a fiatlar düük olduu için onun kalaynin häla bekletil-mekte olduunu bildiren ve ondan bakirin verilmesi ve kendi senedinin gönderilmesi husu-sunu kaydeden mektubudur. Ö. y. a-na U-sú-ur-sa-Istar qi-bi-ma um-ma U-zu-bi4-is-ku-um-ma a-su-mì AN.NAki_kà 5. sa ta-ás-pu-ra-ni si-mi-im AN.NA ba-tí-iq AN.NA-kà K. a-dí-ni i-ba-si A. y. a-dí-ni tup-pí 10. a-di ma-la u sí-ni-su ás-pu-ra-<ku->um a-hi a-ta URUDU sa ta-da-nim dí-in tup-pi 15. sé-si-ma a-sar e-za-bi4-im K. e-zi-ib-su-nu 1-3Usur-sa-Istar'a Uzubikum §öyle söylüyor:4-8Senin bana (hakkinda) yazdin kalay1-na gelince: Kalayn fiati düüktür. Senin kalayn hâlen duruyor. 9-11Zaten ben (de) sana bir iki defa mektup yazm bulunuyorum.12-14Lutfen bakiri vermesine ver. 14-17Tabletimi (sene-dimi) ç1karttr, ve onlari birakilacak yere birak.",0.971,39,,english,,"{""processing_time"": 1.7404556274414062e-05, ""elements_processed"": 39, ""columns_detected"": 1}"
page_087,"ANKARA KÜLTEPE TABLETLERI II s. ll4a 3 c; CAD B s. 163b 5 b. Ayrica B. Kienast, ATHE 65, 8 ve K.R. Veenhof, AOATT s. 40l'de ifâde ele alnmitir. No. 37, Iküppia'nin mektubu Kt n/k 58l; 165-58l-64;4, 1x4, 4x1,7 cm.; devetüyü renkli tablet. Ikuppia'nin Usur-si-Itar'a, onun kendine 10 mina gümüü göndermesi isteine kar1, 11 1/3 mina 3 1/2 seqel sevkettiine dâir ifâdeyle balayan mektubudur Ikuppia, muhata-bindan 10 mina gümüün Hunnia ile Asur'a gönderilmesini ve âhitlerin ortaya çikarilma-sini istemekte, bu durumun onun ismini yücelteceini belirtmektedir. Daha sonra Su'en-r't'yi yakaladinda, onun ilk ödemeyi iki güne kadar uaklaryla göndermek sûretiyle ya-pacaini söylediini; kumalarla ilgili kimseyi yakaladiinda ise, onun da 20 kuma1 verdi-ini, 30 kumain durduunu kumalarn bedelini 2 güne kadar ödeyeceini ifâde ettiini açiklamaktadr. Son kisimlari kirik olan 3-4 satrdan sonra da bakirin 2 güne kadar öden-memesi hlinde 20 kumain bedeli olan bakirin ödetilecei, 30 kumain adamdan alnaca1 ve onun yeterince tazyik edildii kaydedilmitir. Ö. y. a-na U-sur-si-[Istar qi-bi-ma] um-ma I-ku-pi-a-[ma] ta-ás-pu-ra-am um-ma a[-ta-ma] KU.BABBAR 10 ma-na i-tí 5. Hu-ni-a sé-bi4-lam 11 1/3 ma-na 3 1/2 GÍN KU.BABBAR Hu-ni-a ub-lá-ku-um a-bi a-ta be-lí a-ta a-sé-er KU.BABBARpi-im a-mi-im ù a-ta 10 ma-na KU.BABBAR 10. i-di-ma is-ti Hu-ni-a a-na a-limki K. li-li-ik-ma si-bu-um li-li-a-ma A. y. 15. lu u-um-kà ú a-di sa Sú-en6-SIPA ta-ás-pu-ra-ni a-dí ma-lá ú sí-ni-u as-ba-sú-ma um-ma u-ut-ma ma-ás-qá-al-tám is-té-et 20. 71",0.976,42,,turkish,,"{""processing_time"": 3.4809112548828125e-05, ""elements_processed"": 42, ""columns_detected"": 1}"
page_088,"Z ANKARA KÜLTEPE TABLETLERI II a-di 2 u4-me-e is-ti sú-ha-re-e-a ú-sé-ba-al-su-um ú a-di TUG.Hi.A as-ba-sú-ma um-ma su-ut-ma 20 TUG.HI.A ta-ad-nu 30 TúGti-su i-ba-si-ú 25. um-ma su-ut-ma a-di 2 us[-me-e] si-im TUG.HI.A K. a-da-na-[sum lu-mu-k[à 30. lá a-ra[-S.K. su-ma a-dí 2 u4-me-e URUDU lá is-taq-lam sa 20 TUG URUDU ú-sa-ás-qá-al-su<-um> 30 TUG e-ti-ir-su a-wi-lu-um e-du-ud 1-2Usur-si-[star]'a Ikuppia öyle söylüyor: 3-5S[en] bana: Hunnia ile bana 10 mina gü-müü gönder diye yazdn.6-711 1/3 mina 3 1/2 eqel gümüü Hunnia sana getirmekte-dir.8Lutfen, rica ederim (sen babamsin, sen efendimsin).9-13(Gerek) o para, (gerekse) senin (için) 10 mina gümüü depo etti, artik Hunnia ile ehre gitsin ve 14-15§hit benim için (orta-(bu durum) senin ânin (baarin) olsun. Senin bana hakkinda yazdiin Su'en-yaç1ksin, r''ye gelince 18-19onu bir iki defa yakaladim ve 0 §öyle söyledi:20-24ilk ödemeyi (taksidi) iki güne kadar uaklarmla ona göndereceim, kumalara gelince, onu (ilgili kimseyi) yaka-ladm. 0 §öyle söylüyor: 20 kuma verilmitir.25Onun 30 kuma1 mevcut olcaktir.26-270 (bu konuda unu da) söylüyor: Kumalarin bedelini 2 gü[ne] kadar [...]28 ona vereceim [..]²9senin] mayacaim.31-32Eger 2 gün içinde bakri bana tartmazsa 20 ku-kötülügünü [...] 3[.... 33-3430 kuma1 o(ndan) kurtaracaim, (bunun main (bedeli olan) bakiri ona tarttiracaim. için) adam (yeterince) tazyik edilmitir. 9: satirda geçen kaspum ammium'daki ammium Eski Asur Devri metinlerinde çok nâ-dir geçmektedir. Kelime, kaspum ile beräber ilk defa görülmektedir: AHw s. 44b; CAD A II s. 76; K. Hecker, GKT 52b. 14-15: satrlarda geçen sibam el'um ""§ähidi (meydana) ç1karmak; ähidi (mahkeme hu-zuruna) ç1karmak"" için bkz. AHw s. 207b 5. 16: satrda geçen lu sum-ka'y1 yapilmas istenen bir iin önemini belirtmek ve bu ii yap-3. Kr. CAD E s. 24.",0.963,42,,turkish,,"{""processing_time"": 1.8358230590820312e-05, ""elements_processed"": 42, ""columns_detected"": 1}"
page_089,"ANKARA KÜLTEPE TABLETLERI II No. 38, Ikuppia'nin mektubu Kt n/k 600; 165-600-64; 5,4x5, 4x2 cm.; kizil devetüyü renkli tablet. Yukarida 37 nolu metnimiz gibi, bu da ikuppia'nin Usur-si-star'a yazd mektup ol-isimlerle berâber Usur-si-star, Ikuppia ve Su'en-re't birlikte geçmektedirler. Ikppia mektubuna; Su'en-re't'yi Tamnia'da gördüünde, vekiline mektup yazip bakr ini ifâde etmilerdir. Ikuppia yünlerin parasini alamadini, fakat toplayip mühürleyece-gini de açklamaktadr. o. y. a-na U-sú-ur-si[-Istar] qi-bi4-ma um-ma i-[ku-pi-a-ma] a-dí a Sú-en6-re-[i] i-na Ta-am-ni-a 5. as-ba-sú-ma um-ma a-na-ku-ma tup-pá-am a-na sa ki-ma ku-a-ti lá-pi-it-ma URUDU li-di-nu-nim a-na-kam a ki-ma su-a-ti as-ba-at-ma 10. um-ma a-na-ku-ma a-ma-lá na-ás-pá-ar-ti-su K. URUDU dí-na-nim um-ma su-nu-ma mi-ma A. y. URUDU lá i-ba-si a-ta a-ma-kam 15. ma-lá-kà a-di sa a-na-kam as-hu-ru URUDU sí-im SIG.HI.A. pá-ni-tí ù wa-ar-ki-tim [UR]UDU a-di-ni lá is-qú-lu 20. [URUDU] ú-pá-ha-ar-ma ù-kà-na-ak-ma [a-]dí 5 u4-me-e a[-..] ANSE.SAL ha-lu-[x K. d 25. a-na i-im a-da[-d a-ma-kam 5 ANSE.SAL S.K. [x x x x]",0.961,47,,english,,"{""processing_time"": 1.9311904907226562e-05, ""elements_processed"": 47, ""columns_detected"": 1}"
page_090,"Z ANKARA KÜLTEPE TABLETLERI II a-di 2 u4-me-e is-ti sú-ha-re-e-a ú-sé-ba-al-su-um ú a-di TUG.Hi.A as-ba-sú-ma um-ma su-ut-ma 20 TUG.HI.A ta-ad-nu 30 TúGti-su i-ba-si-ú 25. um-ma su-ut-ma a-di 2 us[-me-e] si-im TUG.HI.A K. a-da-na-[sum lu-mu-k[à 30. lá a-ra[-S.K. su-ma a-dí 2 u4-me-e URUDU lá is-taq-lam sa 20 TUG URUDU ú-sa-ás-qá-al-su<-um> 30 TUG e-ti-ir-su a-wi-lu-um e-du-ud 1-2Usur-si-[star]'a Ikuppia öyle söylüyor: 3-5S[en] bana: Hunnia ile bana 10 mina gü-müü gönder diye yazdn.6-711 1/3 mina 3 1/2 eqel gümüü Hunnia sana getirmekte-dir.8Lutfen, rica ederim (sen babamsin, sen efendimsin).9-13(Gerek) o para, (gerekse) senin (için) 10 mina gümüü depo etti, artik Hunnia ile ehre gitsin ve 14-15§hit benim için (orta-(bu durum) senin ânin (baarin) olsun. Senin bana hakkinda yazdiin Su'en-yaç1ksin, r''ye gelince 18-19onu bir iki defa yakaladim ve 0 §öyle söyledi:20-24ilk ödemeyi (taksidi) iki güne kadar uaklarmla ona göndereceim, kumalara gelince, onu (ilgili kimseyi) yaka-ladm. 0 §öyle söylüyor: 20 kuma verilmitir.25Onun 30 kuma1 mevcut olcaktir.26-270 (bu konuda unu da) söylüyor: Kumalarin bedelini 2 gü[ne] kadar [...]28 ona vereceim [..]²9senin] mayacaim.31-32Eger 2 gün içinde bakri bana tartmazsa 20 ku-kötülügünü [...] 3[.... 33-3430 kuma1 o(ndan) kurtaracaim, (bunun main (bedeli olan) bakiri ona tarttiracaim. için) adam (yeterince) tazyik edilmitir. 9: satirda geçen kaspum ammium'daki ammium Eski Asur Devri metinlerinde çok nâ-dir geçmektedir. Kelime, kaspum ile beräber ilk defa görülmektedir: AHw s. 44b; CAD A II s. 76; K. Hecker, GKT 52b. 14-15: satrlarda geçen sibam el'um ""§ähidi (meydana) ç1karmak; ähidi (mahkeme hu-zuruna) ç1karmak"" için bkz. AHw s. 207b 5. 16: satrda geçen lu sum-ka'y1 yapilmas istenen bir iin önemini belirtmek ve bu ii yap-3. Kr. CAD E s. 24.",0.963,42,,turkish,,"{""processing_time"": 1.8835067749023438e-05, ""elements_processed"": 42, ""columns_detected"": 1}"
page_091,"ANKARA KÜLTEPE TABLETLERI II No. 38, Ikuppia'nin mektubu Kt n/k 600; 165-600-64; 5,4x5, 4x2 cm.; kizil devetüyü renkli tablet. Yukarida 37 nolu metnimiz gibi, bu da ikuppia'nin Usur-si-star'a yazd mektup ol-isimlerle berâber Usur-si-star, Ikuppia ve Su'en-re't birlikte geçmektedirler. Ikppia mektubuna; Su'en-re't'yi Tamnia'da gördüünde, vekiline mektup yazip bakr ini ifâde etmilerdir. Ikuppia yünlerin parasini alamadini, fakat toplayip mühürleyece-gini de açklamaktadr. o. y. a-na U-sú-ur-si[-Istar] qi-bi4-ma um-ma i-[ku-pi-a-ma] a-dí a Sú-en6-re-[i] i-na Ta-am-ni-a 5. as-ba-sú-ma um-ma a-na-ku-ma tup-pá-am a-na sa ki-ma ku-a-ti lá-pi-it-ma URUDU li-di-nu-nim a-na-kam a ki-ma su-a-ti as-ba-at-ma 10. um-ma a-na-ku-ma a-ma-lá na-ás-pá-ar-ti-su K. URUDU dí-na-nim um-ma su-nu-ma mi-ma A. y. URUDU lá i-ba-si a-ta a-ma-kam 15. ma-lá-kà a-di sa a-na-kam as-hu-ru URUDU sí-im SIG.HI.A. pá-ni-tí ù wa-ar-ki-tim [UR]UDU a-di-ni lá is-qú-lu 20. [URUDU] ú-pá-ha-ar-ma ù-kà-na-ak-ma [a-]dí 5 u4-me-e a[-..] ANSE.SAL ha-lu-[x K. d 25. a-na i-im a-da[-d a-ma-kam 5 ANSE.SAL S.K. [x x x x]",0.961,47,,english,,"{""processing_time"": 2.7418136596679688e-05, ""elements_processed"": 47, ""columns_detected"": 1}"
page_092,"74 ANKARA KÜLTEPE TABLETLERI II 1-2Usur-si-[star]'a [kuppia] §öyle söylüyor:3-6Su'en-r'yi Tamnia'da yakaladrm za-söyle dediler: Hiç bakir mevcut deil.15-17Sen oraya gidii(nden benim) buraya dönüüme 18-20önceki yünlerle sonrakinin bedeli (olan) bakiri u âna kadar vermediler. kadar gim?] 26-270rada 5 dii eek [.....] 16: satirdaki mlakum ""gitme, gidi"""" için bkz. AHw s. 594a; CAD M I s. 158. 20: satirdaki adini ""§u âna kadar"" mânâsi hakkinda bkz. AHw s. 13a; CAD A I s. 125 ve K. Hecker, GKT s. 299'daki listede belirtilen yerler. 24,26: satirlardaki ""dii eek"" mânâsina gelen ANSE.SAL= atnum sik geçmemektedir. Kapadokya Asurcasi'nda ise buradan baka bir defa TC 1, 16, 12-13'de 15 ANSE sa-lá-mu 8 a-tù-nu sà-ri-du ibâresi içerisinde görülmütür. No. 39, Usur-sa-Istar ve Irma-Assur'un mektubu Kt n/k 577: 165-577-64;5x1x4,9x1,8 cm.; devetüyü renkli tablet. Usur-sa-Istar ve Irma-Assur'un Puzur-ili'ye kendilerine getirilen bakirn miktari, cinsi, tasarruf çekli ve gümüe çevirme nisbeti hakknda yazd1 mektubudur. Sonraki satirlarda; krum dâiresinin bakirinin teminât altina alnmasindan, saddu'tum vergisinden ve bakir getiren Zuzuwa'ya ödeme yapildindan bahsedilerek; bakirin bakryesinin 9 mina 9 eqel gümü deerinde olduu ve bunun içinden 7 mina 9 eqel'ini kendi mühürleriyle Ennam-Asur'un Puzur-ili'ye taidi ifâde edilmektedir. Ö. y. um-ma U-sur-sa-Istar ù Ir-ma-A-ùr-ma a-na Puzur-i-li qi-bi-ma 10 GU URUDU Zu-zu-wa ub-lam SA.BA 7 1/2 GU ma-si-um 5. 20 lá 2/3 ma-na URUDU ma-sí-a-am a-na É kà-ri-im a-na kà-ú-nim ni-dí-in si-ti URUDUi-kà 7 GU 10 2/3 ma-na 5/6 ma-na 7 GIN.TA 10. KUpi 7 1/2 ma-na 3 1/3 GIN 1 GU a Ha-bu-ra-at K.",0.97,38,,turkish,,"{""processing_time"": 2.193450927734375e-05, ""elements_processed"": 38, ""columns_detected"": 1}"
page_093,"ANKARA KÜLTEPE TABLETLERI II A.y. 1 ma-na 5 GIN.TA KUpi 5/6 ma-na 5 1/6 GIN 15. 1 GU 30 ma-na URUDU Si-ku-um ù 18 ma-na sa É kà-ri-im ù-kà-i-nu-ni-a[-t]í-ni A.BA 9 ma-na sa-du-a-tám ni-di-[i]n 20. 1/3 ma-na i-na áb-ni-ni a-na Zu-zu-wa ni-di-in a-ma-kam lu-ba-li-tá-kum si-ti URUDU 1 GU 28 ma-na 2 ma-na 10 GIN.TA KU.BABBAR 25. 2/3 ma-na 1/2 GÍN U.NiGíN 9 ma-nα 9 GIN SA.BA K. 7 ma-na 9 GÍN KU.BABBAR S.K. ku-nu-ki-ni En-um-A-sur ub-lá-kum 1-3Usur-sa-Istar ve Irma-Assur Puzur-ili'ye §öyle söylüyorlar: 4-510 talent bakr1 Zuzuwa bana getirdi. Içinden 7 1/2 talent'i ykanm(tr).6-820 den 2/3 eksik mina y1kanm bakr1 (da) krum dâiresine teminat altina almak için verdik. Senin kalayinin bakiyesi 7 talent 10 2/3 mina(dr).10-115/6 mina 7'§er seqel üzerinden 7 1/2 mina 3 1/3 eqel gümü(tür). 12-141 talent Haburata bakir 1 mina 5'er eqel üzerinden 5/6 mina 5 1/6 eqel gümü(tür). 15-171 talent 30 mina kirik bakiri ve krum dâiresinin 18 mina (bakirni) bizim için teminât altina aldilar. 18-19Içinden 9 mina'y1 addu'tum (vergisi olarak) ver[di]k. 1/3 mina Zuzuwa'ya verdik. 22Orada senin için mevcut olsunlar. 23-25Bakirin bakryesi 1 ta-lent 28 mina (olup) 2 mina 10'ar seqel üzerinden 2/3 mina 1/2 seqel(dir). Toplam: 9 mina 9 eqel gümü(tür). 26-29Içinden 7 mina 9 eqel gümüü bizim mührümüzle Ennum-Asur sana tad. 7-8: satirlarda geçen ana ka'unim nadnum ""teminat altina almak için vermek, yed-i emine vermek"" tâbiri Eski Asur Devri metinlerinde daha önce nadnum ile geçmemi olan bir ifâdedir: AHw s. 440a 8 a; kr§. CAD K s. 170 c. 19: satirda geçen ve AHw s. ll24a'da umumi olarak ""ticaret vergisi"" diye karilanan saddu'tum hakkinda daha geniç bilgi için bkz. AKT I 6, 2-3. 20: satirdaki abnum'un """"(deerli) ta§"" karil ile berâber ""tarti, (agrlk birimi ola-rak) ölçü"" karli1 için bkz. yukarda No. 27,5. 75 20-21Bizim tartimizla",0.973,42,,turkish,,"{""processing_time"": 7.390975952148438e-05, ""elements_processed"": 42, ""columns_detected"": 1}"
page_094,"No. 40, Usur-si-Istar'in mektubu Kt n/k 571; 165-571-64; 3,6x4x1,3 cm.; kahverenkli tablet. Uur-si-star'in, kendine devaml iyi olmayan mektuplar gönderen kizkardei Akkadi-isterken, ona kendinden baka kimsesi olmadigin dile getirmekte; ayrica lkuppia ve Salma-Assur'un kendi altnlarin aldini, Idi-Assur'un ise alacain belirtmektedir. Ö. y. um-ma U-sur-si-Istar-ma a-na A-kà-di-a qi-bi-ma mi-nu-um tup-pé-e lá dam-qú-tim 5. sa ta-ás-ta-na-pi-ri-ni a-di a É Su-Be-lim lu i-gis-ir ú lu mi-ma i-bi-su-nu ta-sa-me-i K. 10. úz-ni pé-tí-i A. y. a-ha-tí a-tí e-lá-nu-kà ma-nam i-su iGi A-sur ú i-li-ki ku-ur-bi-im i-ku-pí-a ù Sál-ma-A-sur 15. KU.Ki-ú-nu ils-táq-qi-ú ù I-di-A-sur lá-qá-a-am e-ta-wi 1-3Usur-si-Istar Akkadia'ya §öyle söylüyor:3-sNiçin bana devaml surette iyi olmayan mek-tuplar gönderiyorsun?6-1oSu-Blum'un evine gelince: Ister kira, ister onlarin mevcut her-hangi bir eyini iittiinde kulaimi aç (beni haberdar et). 11-12Lutfen (sen kizkardeimsin), senden baka kim var? 13-14Tanri Asur'un ve senin tanrinin huzurunda beni takdis et. 15-17Ikuppia ve Salma-Assur (kendi) altinlarini mükerreren aldilar. 10Ve Idi-Assur (da) ala-cain söyledi. 11: satirda geçen ellnu-ka'nin bahsedilen kimse bayan olduu için ellnu-ki olmmasi beklenirdi. Nitekim, böyle yazld1 yerler de vardr: AHw s. 203b. 14: satirdaki kurbim, karbum ""dua etmek, takdis etmek"" fiilinin 2.t.. fem. imp.-ventif formudur: AHw s. 445b 1 a; CAD K s. 196 3 a l.",0.969,39,,english,,"{""processing_time"": 1.6927719116210938e-05, ""elements_processed"": 39, ""columns_detected"": 1}"
page_095,"No. 4l, Usur-sa-Istar'in mektubu Kt n/k 568:165-568-64; 5,7x 4, 8x1,9 cm.; kizil devetüyü renkli tablet. Usur-sa-star'in kardei Hunnia'ya, onun vekilinin Asur'da Assur-lamassi'ye, onun Qatar'da Saklia'ya Saklia'nin ise kendine teslim ettii kalay, kuma ve dier eylerle ilgili olarak yazdi1 mektubudur. Ifadenin devâminda Hunnia'nin 30 kumaindan 1 1/2'sinin nishtum, 3'ünün ise irtum vergisi olarak ödendii, kalan 27 1/2 kumala ilgili olarak Saklia ile hesaplaildi belirtilmekte; diger masraflar da saylarak, Hunnia'nin kalaynin bakiyesi 3 1/2 mina 3 seqel'in kendine verildigi ifäde edilmektedir. Ö. y. um-ma U-sú-ur-sa-Istar-ma a-na Hu-ni-a qi-bi4-ma lu-qú-tám a i-na a-limki sa ki-ma ku-a-tí a-na 5. A-sùr-lá-ma-sí ip-qi-du-ni-ma ú su-ut i-na Qá-tá-ra-a a-na Sá-ak-li<-a> ip-qi-du-ma 1 su-uq-lu-um a 1 GU 10 ma-na AN.NA ku-nu-ki sa ki-ma 10. ku-a-ti ù 32 ku-ta-ni 1 ANSE sa-lá-ma-am<am> ú ú-nu-sú 2 ri-ik-sí 8 2/3 ma-na AN.NA 10 ma-na AN.NAak qá-tim mi-ma 15. a-nim Sá-ak-li-a ip-qi-dam K. i-na sú-ba-tí-kà 1 1/2 TúG.Hi.A A. y. ni-is-ha-tum 3 TUG.HI.A is-ra-tum si-tí sú-ba-ti-kà 27 1/2 TUG.HI.A ni-kà-sí 20. is-ti Sá-ak-li-a a-si-ma 2 1/2 GU 6 2/3 ma-na a-wi-it-kà 4 2/3 ma-na.TA 12 ma-na 11 GIN AN.NA ik-Su<-ud> AN.NA ta-sí-a-tum 2 ma-na 15 GIN ú-ku-ul-tum 25. 1/3 ma-na 7 1/2 GIN mu-ta-a AN.NAak qá-tim 1/3 ma<-na> 2 1/2 GIN AN.NA ta-sí-a-tum is-tuù Za-al-pá.",0.968,46,,english,,"{""processing_time"": 4.0531158447265625e-05, ""elements_processed"": 46, ""columns_detected"": 1}"
page_096,"81 ANKARA KÜLTEPE TABLETLERI II 30. a-di Kà-ni-iski si-ti AN.NAki-kà 3 1/2 ma-na 3 GIN K. i-a-ti i-di-nam (tarafindan) mühürlenmi olan 1 talent 10 mina kalaya àit 1 uqlum'luk ticari mal ve 32 kutnum kumaini, 11-121 siyah eei ve yükünü, 12-158 2/3 mina kalay(dan ibaret) 2 rik-sum'u 10 mina'lik serbest kalay1, bütün bunlari Saklia bana teslim etti. 16-18Senin kumala-rinn içinden 1 1/2 kuma nishtum (vergisi), 3 kuma irtum (vergisidir). 18-20Kumalarnn bakiyesi olan 27 1/2 kuma için Saklia ile hesaplatim ve 21-232 1/2 talent 6 2/3 mina senin hazir ticari malndir, 4 2/3 mina üzerinden 12 mina 11 eqel kalay tut<tu>. 23-2417 eqel kalay nakil masrafi(dir). 252 mina 15 seqel (ise) yiyecek masrafi(dr). 27-301/3 mi<na> 2 1/2 seqel kalay Zalpa'dan Kanis'e kadar seqel serbest kalay açii(dr). 2: satirdaki Hunnia adi hakkinda bkz. No. 9, 6. 6: satirda geçen yer ad1; metinde Asur-Qatar ve Zalpa-Kanis ikili isimleri içerisindeki Qatra'dr. Bunlarin, birbiri ardinca siralanm ayni güzergâhtaki çehirler olmad bilin-mektedir. Bu istasyonlar, maln ahislar arasinda teslim edildii ya da bazi ödemelerin han-gi merkezler arasinda ve ne kadar yapildi konusunda bilgi vermek için kullanlmlardr. Nitekim, Kh. Nashef, Rekonstruktion s. 27'de aktarilan CCT I 3la metninin 4-5. satirlarin-da ""istu Qatar adi Hahhim"" ifâdesi geçmekte; a.g.e. s. 57-58'de ise Qatar'dan sonra Ta-raqum'dan bahsedilmektedir. Adi geçen ehir ismini E. Bilgiç, Belleten c. X, sa. 39, s. 395-6'da Katara telâffuzuyla alir ve Sivas-Malatya arasinda aranan Hahhum ve Razama'dan çok uzakta olmamasi, bu iki çehir arasinda olmasi låzim geldiini belirtir. L.L. Orlin, ACC s. 83'te Qatara diye alr ve bu §ehrin A. Goetze tarafindan JCS 7, s. 66'da Suriye'de, Asur ile Habur nehri arasina yerletirildiini belirtir. K.R. Veenhof, AOATT s. 240'da ve n. 422'de çehrin Kuzey Mezopo-tamya'da olduundan bahsetmektedir. Ayrica P. Garelli'nin AC s. 83 v.d.da Razama için, Qatara ve muhtemelen Tel-el-Rimah'a e tutulan ve Qatara'dan çok uzak olmayan Karana civarinda olmasi gerektiinden bahsettiini ifâde eder. Isim metnimizde Asur'dan hemen sonra kaydedilmitir. Bu da onun Kuzey Mezopotamya'da aranmasi gürüünün daha isâbet-li olacai kanaatini vermektedir. 7: ve dier satrlarda geçen Saklia ahis adinin, saklum ""ahmak"" kelimesiyle irtibati ve anlami hakkinda bkz. yukarda No. 13, 3l. 8: satirda geçen suqlum'u B. Kienast, ATHE 1l,4'te J. Lewy EL I s. 100 n.b.'ye atifla 26-271/3 mina 7 1/2",0.974,38,,english,,"{""processing_time"": 2.9087066650390625e-05, ""elements_processed"": 38, ""columns_detected"": 1}"
page_097,"ANKARA KULTEPE TABLETLERI II Netice olarak biz bu kelimeyi, metnimizde 70 mina'lik kalayin bahis konusu olduunu da dikkate alarak, ""Agrlk 70 mina'ya kadar varan kalay yükü"" olarak kabul etmekteyiz. Kelimenin nepisum ve riksum'dan daha fazla bir airlik tekil ettii ve çoulunun suqltum olduu hususlarinda ise bkz. AKT I 23,15; yukarda No. 23,23. 12: satrda geçen riksum için bkz. yukarda No. 23,23. 17: satirdaki nishtum vergisi için yukarda No. 14,12'ye bkz. 18: satrdaki isrtum hakkinda CAD I-J s. 368'de ""onda bir, öür; mahalli idareciler tarafindan kumalardan % 10 orannda alinan vergi""; AHw s. 257b'de ise sadece ""onda bir, öür"" denmektedir. Bu vergi türü hakknda daha teferruatl bilgi için en son K.R. Veenhof, AOATT s. 83 ve n. 126 v.d.; M.T. Larsen, OACP s. 1l6 ve 156; L.L. Orlin, ACC s. 60 ve n. 89 v.d.na bakilabilir. 19-20: satirlarindaki nikkassam sas 'um ""hesab1 yapmak, hesaplamak"" hakkinda bkz. yukarda No. 30,39. 24,28: satrlarda geçen tassi'tum hakkinda J. Lewy EL I s. 3l6 n.a ve KTH s. 32,23'te""nakil, nakliyata âit"" karilklarini vermitir. K. Hecker, GKT 55e; 59g ve ll3d'de ""nakil masraflari, navlun"" demektedir. M.T. Larsen, OACP s. 137'deki Type 3:15'de inceledii ve KTH s. 32'de transkripsiyon ve tercümesinin kismen aktarildini belirttii BIN 4 29 met-ninin 8. satrnda geçen kelimeyi ""dalarda taima ücreti"" diye tercüme etmitir. Ayrica s. 139 ve 169'da da ticari masraflar arasinda saymtir. K.R. Veenhof, AOATT s. 255 v.d.da kelimeyi ve ilgili kelimeleri metin yerlerini de zikrederek ele almakta ve ""ticari masraflar""olarak kabul etmektedir. AHw'de de kelime s. 1340a'da ""nakil masraflari'' olarak deer-lendirilmitir. Görüldüü üzere kelime ""yolculuk esnasinda yaplan nakil masraflari""n ifâde etmek üzere kullanlmaktadr. 26: satirdaki muta'um'un, mat'um ""az olmak, küçük olmak"" fiilinden tekil edilmiç bir kelime olduu ve ""açik, eksiklik, normâlden az olma, kayp"" karilina geldii bilin-mektedir: J. Lewy El I s. 100 n.b; P. Garelli, RA 59 s. 167 n. 15; B. Kienast, ATHE 28,14; K. Hecker, KUG 34,13; K.R. Veenhof, AOATT s. 17 v.d. No. 42, Usur-si-Istar'in mektubu Usur-si-Istar'n kardei Hunnia'ya gönderdii ve tüccarin verdii para ile alinmasi ge-reken eyleri alp, tüccara vermesi isteiyle balayan mektubudur. Daha sonra senenin uy-gun olmas1 hålinde hubúbat ekilmesi, aksi takdirde satin alnmas belirtilmekte, aralarindaki meseleden dolayi neden kötü bir intiba biraktii ve ikaz edilmedii sorulmakta, ayrica mu-hätabinin yanl bilgi sahibi olduu açiklanmaktadr. Devaminda, yine Usur-si-star'dan kiz-kardei Akkadia'ya yazilan yukaridaki 40 nolu metnimizin sonunda kaydedilen ayn ifädeler cani söyledi. 79",0.981,38,,english,,"{""processing_time"": 3.743171691894531e-05, ""elements_processed"": 38, ""columns_detected"": 1}"
